artist_name,music_name,music_id,release_date,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key
FranciscoCéspedes,Remolino,0ACbLwjYUehkGVVFYKPYNQ,1998-02-18,57,0.722,0.644,250147,0.453,1.56e-05,0.0796,0.472,-10.769,0.0322,90.842,0
Jeremiah,Nanghihinayang,2SiH0PeHm65PBc2hiTaHC0,1998-11-09,50,0.161,0.634,283641,0.447,0.0,0.199,0.359,-8.219,0.0256,127.127,5
PedroInfante,Mi cariñito,4VCXBuzshKoXGqCu5C12tz,1998,51,0.975,0.406,161187,0.276,0.0,0.334,0.5920000000000001,-8.058,0.0426,173.65099999999995,0
Pulp,This Is Hardcore - Original Version,1so0qYkfkiZNNcvJN02qdo,1998-03-30,51,0.00532,0.336,383733,0.511,0.00062,0.159,0.112,-7.838999999999999,0.0267,153.954,9
ArmandoManzanero,Mía,19OBH0CBxyhMyTwlxjVC0m,1998-05-01,50,0.6829999999999999,0.536,195307,0.16399999999999998,0.0,0.0927,0.3720000000000001,-17.793,0.0348,79.935,9
JuanGabriel,Me Gustas Mucho,09pG26LmLnCyDZGEpdnvo1,1998-12-11,51,0.812,0.8759999999999999,152440,0.348,0.000161,0.302,0.98,-8.586,0.134,130.536,0
GrupoCañaveralDeHumbertoPabón,Vuelvo A Sentir,7mjrsSbmQfubagRLXUTVWR,1999-01-01,53,0.414,0.6940000000000001,326640,0.6579999999999999,0.000483,0.0485,0.746,-9.215,0.0368,159.208,0
IbrahimFerrer,Aquellos Ojos Verdes,6QTsakwuxHCS58zrmWVQ8M,1999-06-07,52,0.846,0.355,294293,0.258,0.003,0.155,0.27,-12.952,0.0294,82.18299999999998,2
LosDiablitos,A Besitos,5qlIIog5kwh0hhiSO5yGv0,1999-01-01,55,0.259,0.8059999999999999,267840,0.758,0.0,0.447,0.944,-2.603,0.0405,146.143,10
BinomioDeOroDeAmérica,Quiero Que Seas Mi Estrella,0xkSIbrN1wLCjRHSZjpNHv,1999-01-01,57,0.189,0.6,298147,0.7609999999999999,0.0,0.214,0.752,-3.248,0.0327,134.11,9
HombresG,Voy a pasármelo bien,5Z8kZvVpjvgg8NuHKr9Ijs,1999-03-26,54,0.0217,0.639,237284,0.8190000000000001,2.31e-05,0.0785,0.863,-5.8660000000000005,0.04,147.997,0
CristianCastro,Volver a Amar,6FgEE6uNgGz0RbH8nlF4as,1999-05-01,54,0.636,0.483,281693,0.631,0.0,0.322,0.202,-5.96,0.0306,82.005,4
BadlyDrawnBoy,Once Around The Block,3FGxCAbXTpPqvnXrsj7s6W,1999-08-23,52,0.6859999999999999,0.389,244827,0.715,0.0109,0.0589,0.872,-8.096,0.0484,116.629,5
HombresG,Te quiero,326en3UBPpDT6ESn6gEF62,1999-03-26,51,0.0029,0.736,225760,0.711,0.000275,0.0948,0.7190000000000001,-5.502999999999999,0.0352,112.309,2
AlejandroFernández,Loco,1tQYNmqyChbjXyZqOkto7s,1999,52,0.857,0.61,196267,0.265,0.00158,0.111,0.415,-12.736,0.0339,88.463,10
EttaJames,Miss You,4JVeqfE2tpi7Pv63LJZtPh,2000-12-12,51,0.321,0.821,360240,0.418,0.000372,0.222,0.8029999999999999,-9.841,0.0407,117.382,9
Millencolin,Penguins & Polarbears,3jRsoe4Vkxa4BMYqGHX8L0,2000-02-22,52,0.0039,0.368,173360,0.977,0.0,0.35,0.5479999999999999,-2.757,0.127,165.889,11
SteveChou,黃昏,4mronxcllhfyhBRqyZi8kU,2000-12-25,53,0.122,0.501,344200,0.511,0.0,0.279,0.113,-9.836,0.0291,78.045,7
TheCathedralSingers LoreleiMcdermott StephenHartman,"Ave Maria, Op. 52 No. 6, D. 839 (Arr. for Soprano, Harp & Chorus)",4IyK8htJJzbRjPihpMouWu,2000-01-01,52,0.988,0.233,248600,0.122,0.00354,0.0916,0.0991,-19.528,0.0333,90.593,10
Raphael,A mi manera - 2000 Remastered Version,5uyDA5kB1J3CDJgk0Rwfap,2000-08-17,54,0.51,0.274,261965,0.742,0.000147,0.324,0.334,-5.624,0.0433,85.493,2
GaryValenciano,I Will Be Here,2Qz6fXjy6tIDrvOcSoOjdD,2000,54,0.7929999999999999,0.184,309986,0.219,0.0,0.0693,0.21,-13.497,0.0302,176.42,3
DenezPrigent LisaGerrard,Gortoz A Ran,00suglGfe7WNFpS1YyCTt6,2000-01-01,52,0.931,0.123,351880,0.136,0.00355,0.13,0.037000000000000005,-13.977,0.0412,72.363,10
ChristinaAguilera,Ven Conmigo (Solamente Tú),2PYJnUWEPPP8C6b79UiwIl,2000,55,0.17,0.905,190240,0.882,7.82e-05,0.0958,0.962,-3.498,0.0489,118.95,8
PjHarvey,This Is Love,04Glred2wGdSNH11Qh4EDe,2000-01-01,50,6.579999999999999e-05,0.59,226667,0.685,3.08e-05,0.165,0.425,-5.216,0.0282,112.411,0
LaGusanaCiega,Tornasol (Vuelves a Ser),1BaNzcWE5fAJ6Ujh1CytzN,2000-01-01,58,0.00257,0.469,224320,0.926,0.00402,0.33,0.56,-4.492,0.0461,154.349,9
JayChou,黑色幽默,1lHR2yz3Dl8U0fNJjpFuge,2000-11-06,50,0.406,0.603,280493,0.292,0.0,0.136,0.231,-7.622000000000001,0.0282,127.905,10
Coldplay,Yellow,3e0wYnFxkqinmtXebYPMSt,2000-06-26,51,0.00239,0.429,266773,0.6609999999999999,0.00013000000000000002,0.234,0.285,-7.227,0.0281,173.365,11
Rivermaya,Kisapmata,4N0XG7hGoVnUKI2kuRGN1u,2001,58,0.0877,0.4320000000000001,280947,0.563,0.000355,0.294,0.397,-8.807,0.0309,136.172,2
GrooveArmada,Suntoucher,4OUvfa7eO5jvFMIMOU7MTb,2001-07-11,52,0.006809999999999999,0.731,391000,0.4270000000000001,0.0056700000000000006,0.161,0.507,-10.466,0.0589,82.208,5
SClub7,Have You Ever,4Xm0G6DRlWUjCgpKh5OPyv,2001-11-26,61,0.5379999999999999,0.585,201533,0.7020000000000001,0.0,0.21600000000000005,0.51,-5.734,0.0325,139.909,0
ElGranSilencio,Déjenme Si Estoy Llorando,0KpdtlroG9CSSDD1qAwQm1,2001-01-01,55,0.193,0.366,260855,0.826,0.0,0.0738,0.369,-5.1389999999999985,0.0923,93.128,9
TheEdwinHawkinsSingers,Oh Happy Day,34yIb7hw5SuR80au1BHTtt,2001-08-07,51,0.0961,0.321,308600,0.462,0.0,0.102,0.457,-10.711,0.0346,116.782,8
ThePointerSisters,I'm So Excited,1XvrMOEi2oLFYdrkfIX3xG,2001-07-09,50,0.106,0.589,233400,0.733,0.00328,0.111,0.913,-8.809,0.0399,182.364,5
JayChou,愛在西元前,36okEwTBuhG9dIOqCd0B2P,2001-09-14,50,0.179,0.769,234253,0.68,2.71e-05,0.122,0.727,-8.266,0.0339,126.815,8
Radiohead,Life In a Glasshouse,29yXMFKIrY1fFY4DYBVZCu,2001-03-12,50,0.731,0.168,276693,0.397,0.0378,0.116,0.0497,-7.619,0.0323,84.39299999999999,7
Megadeth,Promises,0kAocIIQ0FP9NIKASAjVH5,2001-05-14,55,0.00236,0.371,268707,0.696,3.12e-06,0.0857,0.209,-5.516,0.0294,75.723,7
MacyGray ErykahBadu,Sweet Baby (feat. Erykah Badu),2W9FCvuxSSXbnkj9q4Dd9N,2001-09-14,52,0.224,0.487,229333,0.774,0.0,0.145,0.415,-5.096,0.0487,80.928,11
Stereophonics,Have A Nice Day,6JWddKPdqvDc2WkPEi9grC,2001-01-01,64,0.018000000000000002,0.508,205067,0.826,0.0,0.28,0.404,-4.088,0.0405,120.854,1
Cuca,La Balada,1uGfA3nwqg6bd7IzE7K0Rp,2001-06-07,57,0.277,0.672,292787,0.5,0.0,0.0954,0.201,-9.866,0.0322,95.758,8
SClub7,Don't Stop Movin',4dzreTCcGVgeF1vCcd22AC,2001-11-26,61,0.0285,0.8220000000000001,233627,0.672,0.0,0.213,0.91,-6.132999999999999,0.0329,117.033,7
Desireless,Voyage voyage,2d8D7uk3tbAThjRkdfrx9c,2001-01-02,65,0.246,0.606,266600,0.913,0.006959999999999999,0.34,0.838,-6.039,0.0351,123.58,8
BrianMcknight,Still,2pdIJF8xM2w7CMutdAKQWV,2001-01-01,51,0.361,0.705,259067,0.418,6.86e-06,0.0919,0.153,-8.963,0.0298,132.023,0
DavidPabon,Si Me Ves Llorar,0vMywJjFDTF7fhUxTBD3a3,2001-06-12,58,0.434,0.63,328760,0.855,0.000607,0.109,0.57,-5.544,0.0345,90.638,10
RobertoJordan,Hazme una Señal - Gimme Little Sign,0TL0wshZGOrvNcUD66HGfq,2001-11-07,60,0.0777,0.782,146400,0.6679999999999999,0.0,0.297,0.7659999999999999,-6.1560000000000015,0.0387,123.981,0
Toploader,Dancing in the Moonlight - 2001 Remix,14uiLlBzEQOqXxJRa7S4cL,2002-01-15,50,0.0203,0.74,232440,0.8490000000000001,4.02e-06,0.34600000000000003,0.949,-3.205,0.026,118.977,10
MichaelLearnsToRock,Paint My Love - 2002 Digital Remaster,523iOSL6R2OomhVMGcfxdy,2002,59,0.0186,0.5710000000000001,229960,0.622,3.53e-06,0.119,0.231,-4.447,0.0245,142.05,2
Shakira,Inevitable,2gxSaoTORdXmNLUpsNFbQk,2002,56,0.244,0.6459999999999999,193453,0.478,7.329999999999999e-05,0.127,0.341,-7.516,0.0561,92.133,6
EasonChan,明年今日,4UD5xrQI4nKftCje1y5Te9,2002-07-24,55,0.71,0.67,206117,0.397,0.0,0.11,0.214,-10.87,0.0417,123.969,8
Blondie,Maria,7bOYOD0d7ByMTXvJnQVl8d,2002-01-01,58,0.038,0.5479999999999999,249427,0.8,0.00255,0.0678,0.805,-6.926,0.0597,159.654,9
EhabTawfik,Allah Alik Ya Sidi,1J5kbi9FC6VleQqNGyy0wD,2002-01-01,52,0.0602,0.789,217365,0.753,0.0,0.16399999999999998,0.923,-7.866,0.0554,136.024,5
AnnetteMoreno,Un Angel Llora,6TrOtt73srzAIeKeNQBMUO,2002-01-01,54,0.54,0.6629999999999999,257541,0.599,0.0444,0.0914,0.239,-6.808,0.0258,123.988,4
Chayanne,Torero,709CndJJB3GTUhQD0LLFse,2002,60,0.073,0.7,217427,0.967,0.0,0.333,0.962,-3.462,0.0463,136.045,8
"""LosBabyS""",Como sufro,6ZSHgXodh3huSt8f78zg1K,2002-09-30,52,0.525,0.627,178680,0.3670000000000001,0.0,0.299,0.593,-9.498,0.0451,104.391,10
NightmaresOnWax,70s 80s,57sa60SXzxzxcSZogh0j60,2002-09-02,50,0.00232,0.764,332853,0.521,0.000411,0.0751,0.512,-11.174,0.0937,174.009,7
JayChou,回到過去,7aGklaoRXNcuufJQGsly0X,2002-07-30,51,0.8420000000000001,0.52,231467,0.459,0.0,0.0852,0.187,-7.017,0.0295,170.15400000000002,11
EdgarJoel AnthonyColon,Hasta El Sol De Hoy,5WclvUYBMB0461AqVf2SNm,2002-12-10,52,0.536,0.586,281960,0.7609999999999999,0.000155,0.104,0.828,-9.438,0.0321,167.972,2
LeoDan,Esa Pared,2D7QsEzkNUzzFKqIFmvXcY,2002-08-01,51,0.179,0.607,183640,0.35700000000000004,0.0,0.0571,0.736,-7.282999999999999,0.0317,107.362,9
PanteonRococo,Esta Noche,2HZ9lGdprVT5XpOUf12h4z,2002-04-30,61,0.0765,0.545,206600,0.943,0.0106,0.0442,0.6940000000000001,-5.4,0.0875,190.053,0
FraLippoLippi,Later,0ruaKNagIPtBbZSDErugr7,2002-01-01,58,0.624,0.6579999999999999,227840,0.51,0.0,0.162,0.362,-7.516,0.0241,99.964,10
Elefante,El Abandonao - Versión Censurada,35FN09m6f6QFTH8AETRWJ5,2002-08-30,54,0.299,0.621,215093,0.879,3.29e-06,0.158,0.965,-5.081,0.0378,95.991,5
LosDiablitos,Los Caminos De La Vida,7E9NAI3oX8C8TDelKR179x,2002,54,0.442,0.6659999999999999,275627,0.769,0.0,0.22,0.946,-3.786,0.0418,152.248,7
LosNietos,Coqueta,27188WhdFnBQXf1MzjIIAS,2003-01-01,50,0.123,0.79,238120,0.526,0.0,0.0835,0.748,-6.978,0.028,94.872,11
NickyJam,Me Voy Pa'l Party,634SIK3O65qhslx5DLX44X,2003-08-05,52,0.219,0.825,179093,0.936,0.0,0.0572,0.78,-4.148,0.0435,95.033,6
BritneySpears,Breathe on Me,1lK5iIMKifrxERzS3iimJH,2003-11-13,52,0.00209,0.7090000000000001,223760,0.565,0.0125,0.0901,0.5710000000000001,-6.395,0.0471,112.203,5
Ha*Ash,Estés Donde Estés,7pZzzxLTZepcPfHIHI7JlG,2003-04-04,60,0.126,0.6679999999999999,241160,0.7759999999999999,2.52e-05,0.342,0.818,-8.257,0.0322,132.971,1
TheOffspring,Spare Me The Details,2mZ2h6VPJK2Xf2Nkik5r65,2003-12-09,53,0.048,0.636,204240,0.906,0.0,0.108,0.973,-5.059,0.0346,146.404,8
4Strings,Take Me Away (Into The Night) - Vocal Radio Mix,0EcH1iItB5rVIZaaiQMbsG,2003-04-22,56,0.00213,0.617,190427,0.79,0.0455,0.159,0.267,-6.983,0.0365,138.004,3
MiriamYeung,可惜我是水瓶座,1sWUT5hSawhEctQEQrVQdn,2003-01-01,55,0.841,0.537,215333,0.385,0.0,0.0948,0.5539999999999999,-6.216,0.0391,169.98,3
Haddaway,What Is Love - Radio Edit,1d2O0FAl7OrNNu7Ed3bGrK,2003-08-18,53,0.00223,0.619,176027,0.865,0.00451,0.141,0.701,-5.385,0.0339,137.987,7
Korn,Right Now,19fYhk0wzXqUOoBqkPsYCP,2003-11-21,55,0.000705,0.564,189960,0.932,0.000376,0.0713,0.388,-3.6,0.109,102.953,9
JulioJaramillo,Odiame,4NjjxA6cgx9aWOXAIaPEpA,2003,56,0.436,0.706,172400,0.4920000000000001,0.0,0.258,0.586,-6.627000000000002,0.0656,83.571,0
Boyzone,Every Day I Love You,4fb0f72xHM2pFyRDU5M26P,2003-03-17,58,0.237,0.452,213253,0.34600000000000003,0.0,0.162,0.349,-9.755,0.0264,163.90099999999995,2
Madonna,Die Another Day,7DUpuAzGUyJaJB3p9BC3Ms,2003-04-22,54,0.062,0.792,276360,0.797,0.00325,0.0896,0.491,-5.166,0.0901,123.993,0
AnnieLennox,A Thousand Beautiful Things,2E69zptZWLWSMBArSJLUAa,2003-06-02,54,0.28600000000000003,0.463,187213,0.359,0.0,0.171,0.0769,-10.474,0.0304,79.64,2
Coti,Nada Fue Un Error,5QhOF5HXgZ0OFUZSE5kEv1,2003-01-01,66,0.0831,0.622,208200,0.818,0.0,0.31,0.8490000000000001,-6.784,0.0327,138.495,9
BenHarper,Amen Omen,2PkxIx7ciJa4TdZ73hflTt,2003-01-01,53,0.622,0.595,351160,0.487,0.0,0.102,0.516,-7.644,0.0268,142.322,0
DaddyYankee,Like You,3S2wsVP6VihPaMdxrRELmA,2004-07-13,50,0.103,0.809,202933,0.691,0.0,0.284,0.758,-6.573,0.079,95.008,5
WayneSmith,Under Me Sleng Teng,1YjBJlLZh4wwnfYZCr3jrE,2004,50,0.14800000000000002,0.826,247800,0.508,0.0,0.124,0.91,-8.713,0.0798,81.564,2
KingsOfConvenience,I'd Rather Dance With You,4hGOhC87bn7JBdYykOJJvJ,2004-01-01,57,0.329,0.843,209027,0.833,0.0567,0.126,0.972,-6.1560000000000015,0.0341,141.99,0
SnowPatrol,Chocolate,3Kh58CfPsfIl8XkCEKWbNf,2004-01-01,54,0.000542,0.575,181773,0.813,0.0032,0.131,0.422,-4.34,0.0318,118.161,2
Duelo,Después De La Tormenta,0ZKagt7U0UU7Mvm0S5ZL23,2004-01-01,51,0.295,0.789,271013,0.451,0.0,0.0939,0.7490000000000001,-10.807,0.0565,136.518,9
WithinTemptation,Stand My Ground,15z9QEJOBV6hDdWsdZwDKP,2004-11-15,55,0.0494,0.251,267987,0.866,0.0008730000000000001,0.116,0.129,-4.072,0.0503,87.714,5
Duelo,Platicamos Tanto,61fZprJ8pI4Vnx9E20ABO1,2004-01-01,51,0.0934,0.765,214080,0.585,3.6000000000000007e-06,0.306,0.8190000000000001,-7.659,0.0476,131.91299999999998,11
PapaRoach,Not Listening,5PLPeX9yiG1ZE97IvdDD3o,2004-01-01,50,0.0156,0.382,189826,0.961,0.0,0.121,0.393,-3.322,0.0903,164.106,3
PabloOlivares,Yo quiero amarte más,5XltEHoTb444g7w6JVc6Aq,2004-07-01,52,0.261,0.604,309838,0.622,0.0,0.106,0.546,-6.848,0.0309,134.048,11
PearlJam,Last Kiss,4ekUwwCPIKT1ef5GllLSk1,2004-11-16,57,0.336,0.618,196667,0.741,0.0,0.103,0.722,-5.18,0.0277,112.029,7
MichaelBublé,Nice 'n Easy,3YSNXiGDCIobPIXvW5pocq,2004-03-30,50,0.418,0.591,182893,0.386,4.41e-06,0.201,0.341,-6.912000000000001,0.0407,116.198,0
Slipknot,Circle,6do7nVH4UOuZlKcA2ZBHbh,2004,50,0.165,0.353,262987,0.76,0.0245,0.369,0.273,-5.105,0.0344,119.52,4
AlterBridge,Broken Wings,7ePjtuqKqa0ZbzznCNqiEf,2004-08-10,53,0.00656,0.449,306600,0.72,6.840000000000001e-05,0.127,0.114,-5.3820000000000014,0.0355,138.482,10
AnaBárbara,Loca,3s3pbToR5GZYv7lis5utk1,2004-01-01,52,0.342,0.85,185787,0.679,0.0,0.299,0.885,-5.023,0.0742,99.976,4
MaeloRuiz,Regálame una Noche,6F3YJ3vWzatHA3nz6GwDoA,2005-08-24,61,0.17,0.627,278187,0.6729999999999999,0.0,0.0948,0.499,-5.291,0.0569,174.523,9
Shakira,Dia de Enero,0OEBOJhSObnFuHuasXdt52,2005-06-03,64,0.35,0.687,173133,0.361,1.11e-05,0.11,0.526,-11.589,0.0792,165.747,10
DropkickMurphys,The Green Fields Of France (No Man's Land),2PNjn68WCzvsJwAc37eFki,2005-07-19,52,0.639,0.471,285640,0.444,0.0,0.0968,0.35,-7.155,0.0299,145.054,3
SinBandera,Que Me Alcance la Vida,0doPUFYZPjLAFNfqoZy7Jw,2005-11-18,60,0.76,0.6940000000000001,228560,0.47,0.0,0.128,0.287,-8.943999999999997,0.0337,121.975,11
Editors,Munich,1TF8mSG5YHyaS4o3NeBSAo,2005-01-01,60,0.0005200000000000001,0.173,226427,0.872,0.0353,0.324,0.39,-4.39,0.0533,149.361,7
DesmondDekker TheAces,Fu Man Chu,4mSa4FTQnnlrSMkbHUdo7B,2005-01-21,53,0.524,0.763,199747,0.39,0.00035800000000000003,0.287,0.675,-10.074,0.0863,83.756,7
KingsOfLeon,Milk,6DDRD4QGsEsA9YaIQzm4BO,2005-02-22,50,0.396,0.563,240293,0.201,0.000407,0.0544,0.233,-16.489,0.053,124.216,2
Costumbre,Fantasia,41rJ9FmSJ2pV5SIitwDvdu,2005-02-15,53,0.14300000000000002,0.636,155747,0.83,0.0,0.0584,0.887,-4.152,0.0391,152.172,2
Mymp,Tell Me Where It Hurts,6C2nrsOlb3jOUGcJAmPrTA,2005-03-10,60,0.7020000000000001,0.726,253013,0.542,0.0,0.0962,0.396,-7.952000000000001,0.042,89.583,7
ChristopherCross,Sailing,5Ii750a5kcwanAaBfrOlZM,2005-04-19,54,0.638,0.319,256920,0.398,0.000245,0.25,0.161,-11.097,0.0381,73.64699999999998,9
RobertPalmer,Addicted To Love - Edit,1xBZEEpCBic1hVpRiIEL5Q,2005-07-19,51,0.3720000000000001,0.62,235827,0.813,0.00626,0.0306,0.974,-6.1179999999999986,0.0312,111.076,2
UnwrittenLaw,Celebration Song,1uDhHTNIBF5BJQWTjKnCoa,2005,53,4e-05,0.393,219382,0.959,0.0005690000000000001,0.1,0.61,-4.343,0.108,185.226,1
GrupoBryndis,Olvidemos Nuestro Orgullo,47xCwjh5hNrE3Tgykh172j,2005-01-01,50,0.271,0.612,219880,0.6459999999999999,0.0,0.0819,0.7809999999999999,-7.586,0.0337,162.425,9
RicardoArjona,A Ti,4NMlAY0ZLcOqvOucIsU3Oj,2005,58,0.0718,0.608,290013,0.768,0.00134,0.0878,0.252,-3.5980000000000003,0.0344,143.934,0
Trivium,Pull Harder on the Strings of Your Martyr,0UXaslpoA81no74N7U56U9,2005-03-07,50,1.51e-05,0.229,291213,0.988,0.000272,0.0949,0.359,-3.475,0.116,144.96,10
Chicago,Hard to Say I'm Sorry / Get Away - 2005 Remaster,41e8y8N7OLiVTWMam9iebK,2005-01-25,51,0.13699999999999998,0.391,305960,0.5429999999999999,0.000364,0.0856,0.238,-7.765,0.0371,144.55200000000005,4
Coldplay,White Shadows,0WWz2AaqxLoO0fa9ou6Fqc,2005-06-07,53,0.00521,0.4920000000000001,328220,0.7829999999999999,0.0361,0.0951,0.26,-8.997,0.0483,127.437,8
Selena,Baila Esta Cumbia,23TUteFlo4GRVKy2zRvtMC,2005-01-01,51,0.14400000000000002,0.8140000000000001,262493,0.722,0.0,0.191,0.642,-6.075,0.134,99.994,0
FortMinor Bobo StylesOfBeyond,Believe Me (feat. Bobo & Styles of Beyond),5IHmCv6LwS3JxQYEV9rst9,2005-11-21,50,0.0649,0.7020000000000001,222960,0.978,0.0004440000000000001,0.311,0.6679999999999999,-3.406,0.0473,110.0,8
SouthBorder,Rainbow,3ueq4reab02CypseErxvwS,2005,60,0.428,0.428,345156,0.34600000000000003,0.0,0.101,0.4,-7.0920000000000005,0.0324,87.185,5
Hale,Kung Wala Ka,4N4SnTk6rQbLAcARYnjGD9,2005,50,0.7020000000000001,0.5,242848,0.343,0.00114,0.113,0.155,-7.367000000000001,0.0261,136.28,7
Coldplay,Square One,2zQIITgo6sc5ppOfPcH205,2005-06-07,53,0.00674,0.447,287635,0.679,0.00136,0.16399999999999998,0.0599,-6.884,0.0319,124.226,0
MarthaWainwright,Bloody Mother Fucking Asshole,6jXrlEipTpnPbvbRi56iJV,2005,50,0.403,0.37,193973,0.415,0.0,0.123,0.24,-5.4579999999999975,0.036000000000000004,176.455,2
BackstreetBoys,Just Want You to Know,17lJlBTeJZEC5r4m8kqrE4,2005-06-14,54,0.000269,0.7090000000000001,231187,0.555,0.0,0.0804,0.638,-3.506,0.0348,106.0,2
Trivium,Dying in Your Arms,2nuA1esWzYEgnfQ4DpsSsm,2005-03-07,51,2.55e-05,0.446,173160,0.933,9.67e-05,0.085,0.753,-3.605,0.0537,159.961,9
LacunaCoil,Enjoy the Silence - cover version,71KtwiEpzcn9WxwlaS7ZJY,2006,55,0.000984,0.503,245573,0.667,0.027000000000000003,0.229,0.101,-6.831,0.0285,113.018,11
A.B.QuintanillaIiiYLosKumbiaKings,Chiquilla,4RcN7qGRs4OfbI8cHmqQiL,2006-01-01,51,0.0895,0.79,210307,0.908,6.36e-06,0.223,0.961,-4.836,0.0456,110.004,0
PearlJam,Come Back,0sHdUji2tWxiRDfShSWHUN,2006-05-02,56,0.0936,0.29600000000000004,326040,0.563,5.93e-05,0.116,0.267,-5.58,0.029,167.412,5
Keith&KristynGetty,In Christ Alone,2hQxLiI93xdjqENJuKeXjO,2006-01-01,50,0.333,0.508,279160,0.544,0.0,0.257,0.407,-7.9620000000000015,0.0286,138.114,7
SamuelHernández,Dios Siempre Tiene el Control,25uL5bEmMZ0ObN8A7HH2n9,2006-07-17,52,0.6579999999999999,0.463,289693,0.431,0.0,0.102,0.289,-5.8020000000000005,0.0299,136.172,9
Reik,Invierno,5saQ13jGnI9vZzZ1nQFKrn,2006-11-14,57,0.381,0.665,215342,0.5539999999999999,0.0,0.145,0.5,-8.2,0.0287,122.03,1
RoyOrbison,You Got It,0RteYQqW1AOq3JNL0yMWYt,2006-03-28,51,0.5660000000000001,0.652,211227,0.634,1.08e-06,0.15,0.674,-9.914,0.0261,114.681,9
Callalily,Magbalik,5zMR44ZH4KVZj4FlhTj3SE,2006-07-17,62,0.359,0.404,326813,0.556,4.93e-06,0.0964,0.34,-8.329,0.0326,159.256,4
Audioslave,Revelations,22wnEMAQaNrbot1dwmeucH,2006-08-29,52,0.00785,0.534,252107,0.882,0.0,0.107,0.368,-4.1610000000000005,0.0482,113.045,7
JoshuaRadin,Only You,2ZaYFNn1YQuLSVdHhanr4Q,2006,55,0.362,0.545,149013,0.255,1.77e-05,0.0841,0.831,-14.844,0.0311,98.088,8
MarioVazquez,Gallery,7yVJlhAZlZ4O1jlJCkMXD6,2006-01-15,50,0.0169,0.593,223613,0.6509999999999999,0.0,0.141,0.32299999999999995,-6.904,0.135,86.535,9
TheBeautifulGirls,La Mar,2qrVYBy2PArMwQRVZxFWzz,2006,54,0.7,0.569,257906,0.118,6.21e-05,0.118,0.463,-18.932,0.106,171.208,0
MarciaGriffiths,Don't Let Me Down,7eivxjw6BUxwkgTcQqyYVW,2006-01-01,50,0.404,0.691,204533,0.662,0.00509,0.465,0.947,-10.045,0.053,157.36700000000005,4
LionelRichie DianaRoss,Endless Love,4GBPZmnLHEMdthyo2RDolF,2006-01-01,56,0.484,0.439,265613,0.338,0.00042,0.188,0.21600000000000005,-10.108,0.0252,93.573,10
RedHotChiliPeppers,21st Century,4vHmY3cg7PWCPE0buO3G6t,2006-05-09,52,0.00624,0.607,262333,0.89,0.135,0.14,0.6709999999999999,-3.148,0.0504,115.941,2
SamuelHernández,No Me Digas Adiós,3egMhO3nfCiet0IGp95czv,2006-07-17,53,0.6920000000000001,0.494,285000,0.402,0.0,0.201,0.263,-7.0829999999999975,0.0284,120.803,4
NancySinatra,Sugar Town,0AWN35e76cvPxAUms8SojX,2006-04-25,52,0.664,0.727,146469,0.382,0.0,0.076,0.62,-11.786,0.0408,108.213,7
LosHoróscoposDeDurango,Cómo Te Va Mi Amor,0MVpfvWjNeCJpX75xawcU5,2006-01-01,50,0.555,0.682,203880,0.716,3.47e-05,0.35100000000000003,0.6940000000000001,-3.518,0.0379,149.312,8
KennyG,You're Beautiful,0Wt0LiQPwDLEu6d1iH4b1k,2006-05-01,54,0.282,0.53,252867,0.539,0.018000000000000002,0.11,0.298,-7.728,0.0293,81.686,0
P!Nk,Leave Me Alone (I'm Lonely),0cBz9gSO44iAdpyvO2Gvt1,2006-04-04,55,0.000422,0.475,198653,0.8740000000000001,5.7e-05,0.0736,0.475,-3.693,0.0398,150.183,7
RedHotChiliPeppers,Readymade,2Y5ngAobMcspRywfmb77k5,2006-05-09,51,0.0135,0.524,270467,0.945,0.0033200000000000005,0.108,0.8,-2.467,0.0797,149.819,11
GustavoCerati,Crimen,3oqWr0jDWNXxWufNogGREp,2006-04-04,69,0.44,0.537,232027,0.502,0.0709,0.199,0.28800000000000003,-8.406,0.025,80.51100000000002,4
ValentínElizalde,Lobo Domesticado,21dO2n3oshsn3FkbB6Y5Mm,2006-01-01,55,0.374,0.789,170440,0.5379999999999999,1.51e-05,0.34,0.923,-4.997,0.0445,116.034,10
Zoé,Vía Láctea,1nquycJ4zLhrT23rwtH5Wj,2006-07-12,52,0.0624,0.534,248133,0.759,0.00484,0.104,0.574,-4.7810000000000015,0.0469,150.976,7
Gala,Freed From Desire,3u5N55tHf7hXATSQrjBh2q,2007-04-18,72,0.5870000000000001,0.7040000000000001,213394,0.861,0.0615,0.0992,0.636,-4.221,0.0493,128.99,2
AliTabatabaee MattyLewisFromZebrahead,His World -Theme of Sonic The Hedgehog-,4taauPrbJNPCJUK9RBu6h1,2007-01-10,50,0.0075400000000000016,0.359,279867,0.978,0.0,0.3670000000000001,0.555,-3.895,0.0905,178.082,6
BruceSpringsteen,Radio Nowhere,7zrHnJ87htwgS20PzFmgTr,2007-09-25,56,0.00962,0.395,199067,0.955,0.0,0.36,0.6579999999999999,-3.799,0.0488,140.219,9
FooFighters,Come Alive,4P4s2KHOw0uISbLI3zkHtD,2007-09-25,53,0.00154,0.389,310600,0.612,1.03e-05,0.116,0.16,-6.392,0.0355,138.351,4
